FST	Target Het.	ExpHetBP	MeanHetWP	NumMutsOnTree	Target Mean FST = 0.0395367
0.0240622	0.650377	0.725478	0.708021	10
0.0358099	0.511299	0.651654	0.628319	5
0.00279645	0.114477	0.00156871	0.00156432	1
0.043454	0.669824	0.807114	0.772042	19
0.045008	0.456111	0.639718	0.610925	4
0.0292276	0.4952	0.486529	0.472309	5
0.0177192	0.303897	0.0719981	0.0707223	3
0.0319654	0.672132	0.860736	0.833222	18
0.0188687	0.45713	0.224033	0.219806	5
0	0.133007	0	0	0
0.0200449	0.579765	0.600264	0.588231	8
0.069922	0.450943	0.436111	0.405617	2
0.0338049	0.624387	0.77917	0.75283	12
0	0.0831188	0	0	0
0.0344652	0.375059	0.311759	0.301014	1
0.0576308	0.572635	0.870187	0.820037	13
0	0.195879	0	0	0
0.0171217	0.479341	0.314422	0.309039	7
0	0.0405257	0	0	0
0.0663439	0.586512	0.537377	0.501725	6
-0.000493784	0.10887	0.000523028	0.000523286	1
0.0579186	0.690966	0.532742	0.501887	11
0.0715055	0.590115	0.688724	0.639476	12
0.0557154	0.505989	0.769496	0.726623	13
0.0348828	0.279612	0.00367491	0.00354672	1
0.0103603	0.191176	0.254776	0.252136	3
0.0147746	0.673274	0.700376	0.690028	16
0	0.0184942	0	0	0
0.0136995	0.282013	0.0177308	0.0174879	2
0.138564	0.137763	0.517893	0.446132	2
0.0241936	0.348738	0.637735	0.622306	5
0.0810708	0.48852	0.306779	0.281908	3
0.0943429	0.0662183	0.23605	0.213781	2
0.152616	0.234534	0.511248	0.433223	1
0.0309891	0.357463	0.112928	0.109429	3
0.0322687	0.177838	0.0137787	0.0133341	1
0.054639	0.486303	0.234659	0.221837	6
0.034108	0.571671	0.543359	0.524826	8
0	0.260563	0	0	0
0.0408654	0.662941	0.477835	0.458308	9
0.0264771	0.688224	0.864111	0.841231	20
0.045442	0.331665	0.419723	0.40065	4
0.0306396	0.405468	0.362483	0.351376	6
0.0268338	0.571174	0.545971	0.531321	5
0.151445	0.509064	0.689757	0.585297	6
0	0.00741813	0	0	0
0.00918018	0.308184	0.470465	0.466146	3
0.0125043	0.183885	0.107067	0.105728	1
0.0134045	0.532807	0.0481514	0.0475059	2
0.0203481	0.653813	0.765867	0.750283	14
0.0673493	0.517969	0.197128	0.183852	7
0.0587159	0.0369297	0.389087	0.366241	2
0.0278975	0.382286	0.607803	0.590847	2
0.0647273	0.115663	0.115393	0.107924	1
0.0431587	0.619197	0.564502	0.540138	9
0.0319109	0.677544	0.766077	0.74163	20
0.0221568	0.196707	0.461666	0.451437	3
